,class_names,fractal_dimension
9695,parnassius mnemosyne,1.3413439854019498
9696,streptopelia senegalensis,1.5741882305877681
9697,geosciurus inauris,1.3800052077928644
9698,satyrium acadica,1.0
9699,zerynthia polyxena,1.0
9700,pieris virginiensis,1.4585054579635868
9701,spectrotrota fimbrialis,1.0
9702,gerygone igata,1.0
9703,todiramphus sanctus,1.1376804043724875
9704,gorsachius melanolophus,1.0
9705,bufo bankorensis,1.0
9706,polyommatus coridon,1.665561601331528
9707,callizzia amorata,1.0
9708,microcrambus biguttellus,1.0
9709,promalactis suzukiella,1.0
9710,dendrocitta vagabunda,1.1376804043724875
9711,sehirus cinctus,1.107682040664745
9712,argyrotaenia quercifoliana,1.0
9713,odorrana swinhoana,1.0427808260832876
9714,omophoita cyanipennis,1.0000000000031464
9715,nestor meridionalis,1.3839206666016943
9716,macrodiplax cora,1.0
9717,cryphia algae,1.0
9718,rhaphigaster nebulosa,1.4316090667898331
9719,crested porcupine,1.0
9720,myodes glareolus,1.0
9721,anguis veronensis,2.0000000000031464
9722,mythimna albipuncta,1.0
9723,phoenicurus ochruros,1.3413439854019498
9724,mayaheros urophthalmus,1.8866665173214208
9725,pseudomyrmex gracilis,1.2997823166360312
9726,cyanocorax yncas,1.1376804043724875
9727,spirobranchus cariniferus,1.0
9728,diloma aethiops,1.6706719855624284
9729,myliobatis tenuicaudatus,1.5849625007243027
9730,charadrius obscurus,1.0
9731,libelloides coccajus,1.0158844432123086
9732,aporia crataegi,1.5570980760701993
9733,lycaena alciphron,1.2371949505879476
9734,vanellus chilensis,1.5063922813963906
9735,crematogaster scutellaris,1.8095328210348012
9736,lycaena virgaureae,1.3509199181768963
9737,rutpela maculata,1.0
9738,palpopleura lucia,1.0
9739,aythya nyroca,1.5809327173365713
9740,erebia ligea,1.2371949505879476
9741,corvus cornix,1.2853590515055924
9742,poecile hudsonicus,1.0569912497549725
9743,colletes inaequalis,1.0158844432123086
9744,glaucopsyche alexis,1.321333300553611
9745,phalaenophana pyramusalis,1.0
9746,cupido argiades,1.0784718092603918
9747,parnassius apollo,1.107682040664745
9748,monticola solitarius,1.0569912497549725
9749,merops philippinus,1.6163890361472084
9750,euphydryas editha,1.8443637750933068
9751,americoliva sayana,1.0
9752,poecilocoris lewisi,1.1376804043724875
9753,streptopelia semitorquata,1.5479689679288975
9754,argopecten gibbus,1.5849625007243027
9755,psilopogon nuchalis,1.0
9756,empusa pennata,1.0158844432123086
9757,dicrurus leucophaeus,1.0569912497549725
9758,polyommatus bellargus,1.0569912497549725
9759,pelargopsis capensis,1.3413439854019498
9760,melanolophia imitata,1.0
9761,chimarocephala pacifica,1.0
9762,gomphurus fraternus,1.0
9763,cypherotylus californicus,1.3413439854019498
9764,phalanta phalantha,1.39957158971001
9765,comostola laesaria,1.0
9766,sphrageidus similis,1.0
9767,colotois pennaria,1.2997823166360312
9768,tachycineta bicolor,1.660162607139364
9769,nymphalis polychloros,1.4568046205137664
9770,agonopterix alstroemeriana,1.0
9771,marpissa muscosa,1.107682040664745
9772,chlidonias leucopterus,1.7024761264602222
9773,henricia leviuscula,1.4350582681425594
9774,ennomos magnaria,1.7249965039564916
9775,copivaleria grotei,1.0
9776,tringa erythropus,1.1376804043724875
9777,evasterias troschelii,1.588631369232904
9778,iphiclides podalirius,1.0
9779,hamearis lucina,1.1376804043724875
9780,spilostethus saxatilis,1.321333300553611
9781,geometra papilionaria,1.0
9782,amata phegea,1.4130367415115783
9783,mylothris agathina,1.0158844432123086
9784,arctocephalus pusillus,1.4037779392894585
9785,araschnia levana,1.0629899570957677
9786,osmia bicornis,1.579050525186363
9787,lytrosis unitaria,1.0
9788,dysstroma hersiliata,2.0000000000031464
9789,horisme intestinata,1.0
9790,speyeria aglaja,1.0
9791,melitaea athalia,1.5447717129936336
9792,melitaea didyma,1.3413439854019498
9793,boloria dia,1.107682040664745
9794,oiceoptoma thoracicum,1.6274322481397
9795,zonocerus elegans,1.240644151940674
9796,bicyclus safitza,1.0
9797,papilio bianor,1.3778163010478752
9798,euthalia aconthea,1.0
9799,appias libythea,1.0569912497549725
9800,accipiter trivirgatus,1.0
9801,spodoptera mauritia,1.0
9802,scolypopa australis,1.8508409872951694
9803,polistes chinensis,1.8186863247834608
9804,lasiommata maera,1.0
9805,tangara gyrola,1.5225862546391316
9806,anaxyrus terrestris,1.0
9807,polydrusus formosus,1.0
9808,myiodynastes maculatus,1.0158844432123086
9809,knulliana cincta,1.107682040664745
9810,acridotheres cristatellus,1.3683086724687272
9811,anthrenus verbasci,1.4273126293966367
9812,adela reaumurella,1.660162607139364
9813,carpocoris mediterraneus,1.2997823166360312
9814,alouatta seniculus,1.2853337016328215
9815,anthus spinoletta,1.1376804043724875
9816,ariadne ariadne,1.0
9817,papilio clytia,1.2371949505879476
9818,cacomantis flabelliformis,1.0
9819,andrena cineraria,1.0
9820,acraea terpsicore,1.4108170494726733
9821,melanerpes rubricapillus,1.0
9822,coccinella transversalis,1.3413439854019498
9823,bubo bubo,1.2002677704205706
9824,graphosoma italicum,1.455555566358959
9825,leptosia nina,1.0
9826,castalius rosimon,1.1565058019750105
9827,hemaris fuciformis,1.107682040664745
9828,phoenicurus phoenicurus,1.3413439854019498
9829,minois dryas,1.3413439854019498
9830,araneus quadratus,1.0
9831,sympetrum vulgatum,1.107682040664745
9832,coenonympha glycerion,1.0
9833,cominella adspersa,1.0
9834,aythya novaeseelandiae,1.6193064294636785
9835,proxys punctulatus,1.0
9836,erythrodiplax funerea,1.0569912497549725
9837,ampittia dioscorides,1.0
9838,motacilla citreola,1.107682040664745
9839,pareronia hippia,1.0
9840,rhyothemis variegata,1.5511784480987543
9841,acanthacris ruficornis,1.0
9842,valanga nigricornis,1.0
9843,cimbex americanus,1.0
9844,gryllus bimaculatus,1.0
9845,henosepilachna vigintioctopunctata,1.4568046205137664
9846,ploceus capensis,1.107682040664745
9847,milax gagates,1.5849625007243027
9848,loxigilla noctis,1.107682040664745
9849,notocrypta curvifascia,1.1376804043724875
9850,iris oratoria,1.0
9851,tuberolachnus salignus,1.762206747174198
9852,polygyra cereolus,1.6562684766907383
9853,petrophila jaliscalis,1.0
9854,saxicola torquatus,1.0
9855,halictus tripartitus,1.3839206666016943
9856,bombus terrestris,1.5722304255525352
9857,papilio dardanus,1.0
9858,ameles spallanzania,1.321333300553611
9859,erebia medusa,1.240644151940674
9860,zeuzera pyrina,1.0
9861,ellida caniplaga,1.0
9862,anthocharis cardamines,1.3413439854019498
9863,potamarcha congener,1.7478691730263298
9864,brintesia circe,1.3413439854019498
9865,megacopta cribraria,1.5570980760701993
9866,pararge aegeria,1.0
9867,paralabrax clathratus,1.484708069097465
9868,patania ruralis,1.0
9869,malacosoma neustria,1.7789620465610911
9870,euthrix potatoria,1.0
9871,saturnia pyri,1.107682040664745
9872,sphinx pinastri,1.0
9873,eilema sororcula,1.0
9874,eilema lurideola,1.0
9875,xestia xanthographa,1.0
9876,orthetrum cancellatum,1.0
9877,rhinella arenarum,1.0
9878,timarcha tenebricosa,1.0
9879,eurema brigitta,1.6374423145216284
9880,banasa dimidiata,1.107682040664745
9881,chlosyne gabbii,1.0
9882,vasates quadripedes,1.7223565390304798
9883,coreus marginatus,1.4275371995137045
9884,eupeodes corollae,1.0
9885,setophaga virens,1.0
9886,periplaneta fuliginosa,2.0000000000031464
9887,tubuca arcuata,1.2371949505879476
9888,sterna striata,1.7951929006328486
9889,nyctemera annulata,2.0000000000031464
9890,anatis ocellata,1.0
9891,porcellio scaber,1.5456177080699036
9892,cercopis vulnerata,1.3413439854019498
9893,testudo hermanni,1.4744196381382673
9894,cinclus cinclus,1.0784718092603918
9895,bufotes viridis,1.0
9896,cantharis rustica,1.0784718092603918
9897,remiz pendulinus,1.3413439854019498
9898,scaeva affinis,1.0
9899,papilio machaon,1.107682040664745
9900,buccinum undatum,1.5056825640375844
9901,varanus nebulosus,1.0
9902,aspidimorpha miliaris,1.2285452706542412
9903,lytta magister,1.8073185883345244
9904,dioprosopa clavata,1.1376804043724875
9905,litoria ewingii,1.0
9906,apis cerana,1.5818569794467932
9907,trypoxylus dichotomus,1.0629899570957677
9908,evania appendigaster,1.107682040664745
9909,eristalis flavipes,1.0
9910,agelastica alni,1.7814882931911082
9911,serpula columbiana,1.3413439854019498
9912,zosterops lateralis,1.2997823166360312
9913,kaniska canace,1.2966518927891284
9914,pangrapta decoralis,1.0
9915,lacinipolia laudabilis,1.1565058019750105
9916,spodiopsar cineraceus,1.383645680883164
9917,rhagium mordax,1.0
9918,calliteara pudibunda,1.0
9919,trichonephila clavata,2.0000000000031464
9920,tripudia quadrifera,1.240644151940674
9921,xanthorhoe montanata,1.0
9922,deilephila porcellus,1.0
9923,regulus ignicapilla,1.107682040664745
9924,cyrtepistomus castaneus,1.0
9925,bulia deducta,1.1376804043724875
9926,pyrausta inornatalis,2.0000000000031464
9927,cassida rubiginosa,1.0569912497549725
9928,halictus poeyi,1.4350582681425594
9929,sturnus unicolor,1.4356635636951398
9930,aphomia sociella,1.107682040664745
9931,zeugomantispa minuta,1.1376804043724875
9932,chrysopilus thoracicus,1.0
9933,leucauge argyra,1.0838876386305294
9934,lethe europa,1.1565058019750105
9935,colocasia propinquilinea,1.0
9936,hypsoropha hormos,1.0
9937,daimio tethys,1.107682040664745
9938,camponotus planatus,1.0
9939,geranoaetus polyosoma,1.0
9940,pagurus granosimanus,1.1376804043724875
9941,bombus impatiens,1.3839206666016943
9942,helminthoglypta tudiculata,1.0
9943,opisthograptis luteolata,1.0
9944,apamea monoglypha,1.0
9945,acrida cinerea,1.0
9946,arctia villica,1.0
9947,phosphila miselioides,1.0
9948,mechanitis polymnia,1.107682040664745
9949,spragueia guttata,1.0
9950,melitaea cinxia,1.0569912497549725
9951,rainieria antennaepes,1.0
9952,ponometia semiflava,1.0
9953,eudryas unio,1.0
9954,euodynerus foraminatus,1.3800052077928644
9955,halyzia sedecimguttata,1.228491887344933
9956,megalopyge opercularis,1.0
9957,cyanocorax chrysops,1.1376804043724875
9958,glenoides texanaria,1.0
9959,leuconycta lepidula,1.0
9960,dysphania militaris,1.3934703708765213
9961,xylotrechus colonus,1.107682040664745
9962,platycnemis pennipes,1.6266882425656368
9963,mimas tiliae,1.0
9964,anolis sagrei,1.3413439854019498
9965,euclidia cuspidea,1.0
9966,epipaschia superatalis,1.0
9967,artace cribrarius,1.0
9968,prionoxystus robiniae,1.0
9969,cisthene plumbea,1.0
9970,prolimacodes badia,1.0
9971,lithacodes fasciola,1.0
9972,synema globosum,1.5225862546391316
9973,oebalus pugnax,1.2514053719614358
9974,dioctria hyalipennis,1.0
9975,elliptio complanata,1.0
9976,pyronia bathseba,1.0
9977,acontia trabealis,1.0
9978,cantharis livida,1.4568046205137664
9979,mergellus albellus,1.4844043712624595
9980,poecile montanus,1.2371949505879476
9981,apogeshna stenialis,1.0
9982,girella nigricans,1.0
9983,sternula albifrons,1.5436329209324988
9984,rallus aquaticus,1.0158844432123086
9985,nemophora degeerella,1.6817602779123684
9986,zygaena transalpina,1.0
9987,catocala micronympha,1.0
9988,melanolophia canadaria,1.0
9989,macrurocampa marthesia,1.0
9990,acronicta insita,1.0
9991,clepsis persicana,1.0
9992,trithemis pallidinervis,1.0
9993,ictinogomphus rapax,1.0
9994,raphia frater,1.0
9995,erthesina fullo,1.5709650739465857
9996,megachile xylocopoides,1.0
9997,graptopsaltria nigrofuscata,1.4350582681425594
9998,aurelia aurita,1.679363727415024
9999,dolomedes albineus,1.0
10000,pyronia cecilia,1.0000000000023157
10001,carabus coriaceus,1.3482296834245902
10002,thalassoma pavo,1.744152093591846
10003,coris julis,1.5079422220546315
10004,graphosoma semipunctatum,1.375384521624326
10005,andrena wilkella,1.3509199181768963
10006,crocidosema plebejana,1.0
10007,diplodus sargus,1.6753059176372405
10008,peridea ferruginea,1.0
10009,poecilanthrax lucifer,1.5849625007243027
10010,zygaena lonicerae,1.0158844432123086
10011,scotopteryx chenopodiata,1.0158844432123086
10012,diplodus vulgaris,1.8151456519570195
10013,eueretagrotis perattentus,1.3413439854019498
10014,anthophora californica,1.4350582681425594
10015,hylaeus modestus,1.0
10016,ardea purpurea,1.615466651596658
10017,serranus scriba,1.0
10018,panulirus interruptus,1.2997823166360312
10019,eumarozia malachitana,1.0
10020,amazona albifrons,1.1376804043724875
10021,maniola jurtina,1.3413439854019498
10022,brenthis daphne,1.107682040664745
10023,volucella pellucens,1.0
10024,opilio canestrinii,1.0
10025,plusiodonta compressipalpis,1.1565058019750105
10026,harrisimemna trisignata,1.0
10027,hylephila phyleus,1.321333300553611
10028,sphex nudus,1.0
10029,amata huebneri,1.4568046205137664
10030,rhagonycha fulva,1.6347725597636715
10031,oblada melanura,1.8330322854693375
10032,crambus perlella,1.0
10033,acleris forsskaleana,1.2997823166360312
10034,philanthus gibbosus,1.0158844432123086
10035,orientus ishidae,1.0
10036,calotes versicolor,1.107682040664745
10037,arctia plantaginis,1.0
10038,idaea biselata,1.0
10039,parasa chloris,1.0
10040,lithosia quadra,1.0
10041,eilema depressa,1.3413439854019498
10042,ostrea edulis,1.6070879522522956
10043,panthea acronyctoides,1.321333300553611
10044,arta statalis,1.0
10045,analeptura lineola,1.0
10046,chrysomela scripta,1.0
10047,meconema meridionale,1.0
10048,hestina assimilis,1.0158844432123086
10049,aeshna umbrosa,1.0
10050,octopus vulgaris,1.3413439854019498
10051,idaea demissaria,1.0
10052,velella velella,1.4085499749002752
10053,sphinx ligustri,1.0
10054,pomatias elegans,1.4005137246887516
10055,lestes barbarus,1.0
10056,morimus asper,1.0
10057,luxilus cornutus,1.0000000000031464
10058,forpus conspicillatus,1.4005137246887516
10059,isogona tenuis,1.0
10060,leiobunum vittatum,1.0
10061,trithemis aurora,1.0
10062,polypedates megacephalus,1.4782944974067191
10063,meghimatium bilineatum,2.0000000000031464
10064,copera marginipes,1.321333300553611
10065,bombus griseocollis,1.0784718092603918
10066,melissodes bimaculatus,1.3413439854019498
10067,schizura concinna,1.5963262166882255
10068,heliopetes laviana,1.0
10069,pachliopta aristolochiae,1.5849625007243027
10070,sabella spallanzanii,1.3413439854019498
10071,hileithia magualis,1.0
10072,leptoglossus occidentalis,1.0
10073,ocyptamus fuscipennis,1.4350582681425594
10074,pacarina puella,1.0
10075,cameraria ohridella,1.6943993551496592
10076,rhetus arcius,1.0
10077,bolitotherus cornutus,1.2997823166360312
10078,catocala maestosa,1.0569912497549725
10079,platynota flavedana,1.0
10080,ischnura elegans,1.0
10081,squalius cephalus,1.0
10082,parapoynx allionealis,1.107682040664745
10083,satyrium spini,1.0
10084,catocala lineella,1.0
10085,euchaetes egle,1.6991618901411254
10086,rupornis magnirostris,1.3413439854019498
10087,propylea quatuordecimpunctata,1.2371949505879476
10088,neurothemis fluctuans,1.0
10089,chrysochraon dispar,1.0
10090,anthophora urbana,1.3509199181768963
10091,geothlypis formosa,1.5511784480987543
10092,volucella inanis,1.0
10093,argynnis pandora,1.107682040664745
10094,schinia arcigera,1.0
10095,stictoleptura rubra,1.0
10096,eutamias sibiricus,1.0
10097,megatibicen resh,1.0
10098,eratigena duellica,1.0
10099,chlorostilbon canivetii,1.107682040664745
10100,polycera atra,1.1565058019750105
10101,apantesis virguncula,2.0000000000031464
10102,moodna ostrinella,1.0569912497549725
10103,lymantria monacha,1.0
10104,paectes abrostoloides,1.0
10105,notocrypta paralysos,1.0
10106,numenius madagascariensis,1.694311653714617
10107,orectolobus maculatus,1.3413439854019498
10108,momotus aequatorialis,1.3413439854019498
10109,leptoglossus zonatus,1.4938373060188457
10110,acrocephalus arundinaceus,1.0
10111,philesturnus rufusater,1.3413439854019498
10112,cuerna costalis,1.0
10113,pseudochorthippus curtipennis,1.5849625007243027
10114,leucoma salicis,1.0
10115,pycnoscelus surinamensis,1.0
10116,chauliognathus basalis,1.0158844432123086
10117,cyprinodon variegatus,1.2997823166360312
10118,littoraria irrorata,1.703128217650043
10119,myodocha serripes,1.0
10120,tropidacris cristata,1.0
10121,augochloropsis metallica,1.0
10122,euchroma giganteum,1.0
10123,herpetogramma bipunctalis,1.0
10124,pyrisitia proterpia,1.0
10125,scolia nobilitata,1.0
10126,cerastipsocus venosus,1.7741669803349271
10127,elaphidion mucronatum,1.107682040664745
10128,repipta taurus,1.0
10129,onychogomphus forcipatus,1.0
10130,aculepeira ceropegia,1.0
10131,cicindela hybrida,1.240644151940674
10132,orthetrum brunneum,1.0
10133,samea baccatalis,1.0
10134,ixobrychus sinensis,1.0
10135,streptopelia tranquebarica,1.3509199181768963
10136,parapoynx diminutalis,1.0
10137,cochlicopa lubrica,1.2371949505879476
10138,elophila obliteralis,1.0
10139,palpita vitrealis,1.0
10140,tanaecia pelea,1.0
10141,catopsilia pyranthe,1.2371949505879476
10142,carpocoris fuscispinus,1.0
10143,neogobius melanostomus,1.3839206666016943
10144,lamprosema victoriae,1.5225862546391316
10145,anticarsia gemmatalis,1.0
10146,junonia genoveva,1.0569912497549725
10147,trypocopris vernalis,1.0
10148,eristalis dimidiata,1.0
10149,cepaea nemoralis,1.5150091306999998
10150,acronicta vinnula,1.0
10151,ischnura aurora,1.0
10152,vanessa indica,1.0
10153,cordylus niger,1.2966518927891284
10154,orthodera ministralis,1.321333300553611
10155,heliophorus epicles,1.0
10156,exaireta spinigera,1.0
10157,phrynops hilarii,1.5589461910918279
10158,lepomis microlophus,1.5849625007243027
10159,tangara arthus,1.3413439854019498
10160,camponotus floridanus,1.2371949505879476
10161,euodynerus hidalgo,1.0
10162,melacoryphus lateralis,1.4350582681425594
10163,pachodynerus erynnis,1.0
10164,platynota rostrana,1.0
10165,vanessa carye,1.0
10166,boana rosenbergi,1.0
10167,eristalis stipator,1.0
10168,emarginea percara,1.0
10169,vanessa braziliensis,1.6809910485118822
10170,hyalymenus tarsatus,1.0
10171,lycorma delicatula,1.5467769538925207
10172,saxicola maurus,1.107682040664745
10173,artamus cyanopterus,1.6247546462072773
10174,digitonthophagus gazella,1.3839206666016943
10175,phrissogonus laticostata,1.0
10176,herpetogramma phaeopteralis,1.0
10177,condica videns,1.0
10178,conocephalus melaenus,1.0
10179,chroicocephalus novaehollandiae,1.7923461602860244
10180,hemideina crassidens,1.0
10181,oligosoma polychroma,1.0
10182,phaulacridium marginale,1.0
10183,leucinodes cordalis,1.5849625007243027
10184,trite auricoma,1.0
10185,austrolestes colensonis,1.5849625007243027
10186,xanthocnemis zealandica,1.4350582681425594
10187,vanessa gonerilla,1.0
10188,latrodectus katipo,1.0
10189,falco novaeseelandiae,1.3413439854019498
10190,ninox novaeseelandiae,1.1376804043724875
10191,prionoplus reticularis,1.0
10192,nyssus coloripes,1.0
10193,chloroclystis filata,1.107682040664745
10194,clitarchus hookeri,1.0
10195,trigonospila brevifacies,1.3839206666016943
10196,rhapsa scotosialis,1.0000000000031464
10197,orocrambus flexuosellus,1.0
10198,eriophora pustulosa,1.0
10199,orthodera novaezealandiae,1.0
10200,woodworthia maculata,1.2371949505879476
10201,declana floccosa,1.0
10202,palaemon affinis,1.2371949505879476
10203,alcithoe arabica,1.0
10204,pseudocoremia suavis,1.0
10205,vanessa itea,1.0
10206,hypoblemum griseum,1.107682040664745
10207,miomantis caffra,1.1376804043724875
10208,helpis minitabunda,1.0
10209,trite planiceps,1.0
10210,dasypodia cymatodes,1.0
10211,sphenodon punctatus,1.0
10212,aenetus virescens,1.0
10213,isactinia olivacea,1.5991268084235142
10214,steatoda capensis,1.5849625007243027
10215,teleogryllus commodus,1.107682040664745
10216,forsterygion lapillum,1.5849625007243027
10217,opodiphthera eucalypti,1.107682040664745
10218,perna canaliculus,1.0
10219,struthiolaria papulosa,2.0000000000031464
10220,spatula rhynchotis,1.5889882658188963
10221,hippocampus abdominalis,1.1376804043724875
10222,melangyna novaezelandiae,2.0000000000031464
10223,coccinella undecimpunctata,1.107682040664745
10224,micromus tasmaniae,1.0158844432123086
10225,chloroclystis inductata,1.0
10226,ichneutica mutans,1.5849625007243027
10227,uraba lugens,1.5823960678129765
10228,anthothoe albocincta,1.8018535513433522
10229,caedicia simplex,1.0
10230,polistes humilis,1.671646086578348
10231,epyaxa rosearia,1.5849625007243027
10232,sidymella trapezia,1.0
10233,ceratosoma amoenum,1.3839206666016943
10234,gymnothorax prasinus,1.0158844432123086
10235,arianta arbustorum,1.5288926948953088
10236,gazella gazella,1.6193064294636785
10237,vespula squamosa,1.0
10238,dorcus parallelipipedus,1.6529195741654723
10239,megatibicen auletes,1.0
10240,burhinus grallarius,1.5376338491554618
10241,tetragonisca angustula,1.6565689639693304
10242,idaea tacturata,1.0
10243,lithobates septentrionalis,1.5225862546391316
10244,chrysomus icterocephalus,1.105368192131371
10245,dryadula phaetusa,1.2371949505879476
10246,chrysolina americana,1.2371949505879476
10247,aedes vexans,1.0
10248,tirumala septentrionis,1.5511784480987543
10249,certhia brachydactyla,1.1376804043724875
10250,melipotis indomita,1.0427808343860623
10251,stilpnochlora couloniana,1.4568046205137664
10252,triodia sylvina,1.0
10253,argopecten ventricosus,1.5849625007243027
10254,mocis marcida,1.0
10255,diastema tigris,1.0
10256,meuschenia freycineti,1.3413439854019498
10257,sepia apama,1.3413439854019498
10258,pseudagrion microcephalum,1.1376804043724875
10259,sepia officinalis,1.3509199181768963
10260,melipotis acontioides,1.0
10261,amyna stricta,1.1565058019750105
10262,eubolina impartialis,1.0
10263,clepsis virescana,2.0000000000031464
10264,sparganothoides lentiginosana,1.0
10265,agrotis porphyricollis,1.0
10266,tetractenos glaber,1.1376804043724875
10267,elaphria festivoides,1.5849625007243027
10268,galeruca tanaceti,1.0569912497549725
10269,halone sejuncta,1.0
10270,vireo flavoviridis,1.0
10271,achyra affinitalis,1.0
10272,melanodes anthracitaria,1.0
10273,pantydia sparsa,1.0
10274,endotricha pyrosalis,1.0
10275,nacoleia rhoeoalis,1.0
10276,myzomela sanguinolenta,1.107682040664745
10277,callocephalon fimbriatum,1.0569912497549725
10278,neoponera villosa,1.0
10279,rhyothemis graphiptera,1.107682040664745
10280,prosotas nora,1.321333300553611
10281,polistes bellicosus,1.5849625007243027
10282,aplysia vaccaria,1.0
10283,heterodontus portusjacksoni,1.6729744092589334
10284,thylacodes squamigerus,1.0
10285,samea multiplicalis,1.0
10286,trimerotropis maritima,1.0
10287,emberiza rustica,1.2997823166360312
10288,clanga clanga,1.588877188680338
10289,tringa brevipes,1.0
10290,galeopterus variegatus,1.1565058019750105
10291,gastrina cristaria,1.0
10292,vespa affinis,1.508476088499199
10293,didymoctenia exsuperata,1.5849625007243027
10294,chloraspilates bicoloraria,1.107682040664745
10295,proteuxoa hypochalchis,1.0
10296,megaustenia imperator,1.0
10297,stenurella melanura,1.0
10298,lygaeus equestris,1.2155204679120861
10299,xanthogaleruca luteola,1.3941561442210189
10300,laevicaulis alte,1.0
10301,camponotus niveosetosus,1.0
10302,thalassoma lucasanum,1.7593153944282531
10303,crematogaster peringueyi,1.6706719855624284
10304,camponotus fulvopilosus,1.3328656916683015
10305,argiope australis,1.0
10306,acraea issoria,1.0
10307,delias hyparete,1.2966518927891284
10308,neptis sappho,1.0569912497549725
10309,limenitis populi,1.5511784480987543
10310,aptera fusca,2.0000000000031464
10311,anas poecilorhyncha,1.5112759142198942
10312,gonocerus acuteangulatus,1.321333300553611
10313,cisticola exilis,1.0629899570957677
10314,archimantis latistyla,1.0
10315,aelia acuminata,1.0
10316,diaulula odonoghuei,1.0
10317,gasteracantha kuhli,1.107682040664745
10318,valgus hemipterus,1.0
10319,cheiracanthium mildei,1.0
10320,cyclophora nanaria,1.0
10321,adversaeschna brevistyla,1.0
10322,hynobius leechii,1.0
10323,bombina orientalis,1.2997823166360312
10324,pholodes sinistraria,1.5849625007243027
10325,rana latastei,1.0
10326,salamandra lanzai,1.6706719855624284
10327,papilio anactus,1.2997823166360312
10328,norape ovina,1.1376804043724875
10329,selenisa sueroides,1.0
10330,micrommata virescens,1.0
10331,eburia quadrigeminata,1.0
10332,bodianus diplotaenia,1.5225862546391316
10333,phrynoidis asper,1.0
10334,tetrastes bonasia,1.2002677704205706
10335,lactura subfervens,1.5849625007243027
10336,isturgia dislocaria,1.0
10337,sander vitreus,1.3413439854019498
10338,falco berigora,1.107682040664745
10339,talpa europaea,1.107682040664745
10340,papilio aegeus,1.2371949505879476
10341,taeniopygia bichenovii,1.5499107913909493
10342,bradypodion damaranum,1.107682040664745
10343,glaphyria sesquistrialis,1.0629899570957677
10344,pelopidas mathias,1.2997823166360312
10345,maliattha concinnimacula,1.0
10346,stethophyma grossum,1.0
10347,pseudocaranx georgianus,1.799096907753985
10348,upeneichthys lineatus,1.0
10349,lucanus cervus,1.0
10350,prionus coriarius,1.0
10351,stauropus fagi,1.0
10352,nepa cinerea,1.2371949505879476
10353,chortophaga australior,1.0
10354,anthene emolus,1.0
10355,hypolycaena erylus,1.5225862546391316
10356,cigaritis vulcanus,1.107682040664745
10357,scorpis lineolata,2.0000000000031464
10358,riptortus pedestris,1.0
10359,zamenis longissimus,1.4782944974067191
10360,zootoca vivipara,1.321333300553611
10361,gryllus campestris,1.0
10362,oligoria maculata,1.107682040664745
10363,phaulacridium vittatum,1.0
10364,deraeocoris ruber,1.0
10365,omocestus rufipes,1.0
10366,cerambyx scopolii,1.0
10367,chrysomela vigintipunctata,1.228491887344933
10368,clytra laeviuscula,1.0
10369,trichodes apiarius,1.0
10370,massylaea vermiculata,1.0
10371,miltochrista miniata,1.0
10372,thyanta custator,1.0
10373,cupido minimus,1.578054801174585
10374,pyrochroa serraticornis,1.0
10375,abraxas sylvata,1.0
10376,ematurga atomaria,1.0
10377,siona lineata,1.0
10378,acrida ungarica,1.0
10379,icterus pectoralis,1.0
10380,pyrausta purpuralis,1.107682040664745
10381,tetrao tetrix,1.3839206666016943
10382,girella tricuspidata,1.7304896782251986
10383,samea ecclesialis,1.0
10384,coenagrion pulchellum,1.4359566861551207
10385,arta olivalis,1.0000000000031464
10386,lestes virens,1.2946415980055588
10387,dendrocopos syriacus,1.2371949505879476
10388,erythromma viridulum,1.5411728470768815
10389,erythromma najas,1.2760238930214314
10390,limax cinereoniger,1.0
10391,gomphus vulgatissimus,1.0158844432123086
10392,cordulia aenea,1.3413439854019498
10393,brenthis ino,1.5079422220546315
10394,enoplosus armatus,1.5970286389269885
10395,girella zebra,1.7387899550232495
10396,thecla betulae,1.0
10397,sympetrum flaveolum,1.0
10398,sympetrum meridionale,1.0
10399,panurus biarmicus,1.5079422220546315
10400,decticus verrucivorus,1.0
10401,conocephalus fuscus,1.0
10402,callithrix penicillata,1.3839206666016943
10403,lullula arborea,1.6706719855624284
10404,melanitis phedima,1.2997823166360312
10405,macrothylacia rubi,1.0
10406,orthetrum testaceum,1.0
10407,nisitrus vittatus,1.0
10408,helix lucorum,1.4568046205137664
10409,lycaena tityrus,1.0
10410,pyrgus malvoides,1.2002677704205706
10411,tyta luctuosa,1.107682040664745
10412,rhodometra sacraria,1.0
10413,hentzia mitrata,1.0
10414,philanthus triangulum,1.107682040664745
10415,calophasia lunula,1.1376804043724875
10416,phyllopertha horticola,1.5990324048155748
10417,cantharis fusca,1.0
10418,stegasta bosqueella,1.4568046205137664
10419,aiolopus strepens,1.0
10420,ancistrocerus adiabatus,1.0
10421,corizus hyoscyami,1.0
10422,anthropoides virgo,1.728611644493781
10423,anas zonorhyncha,1.6253140997005628
10424,dolycoris baccarum,1.0629899570957677
10425,picus canus,1.0
10426,lycaena hippothoe,1.0
10427,scopula immorata,1.0
10428,nyctemera amicus,1.0
10429,cyclochila australasiae,1.3509199181768963
10430,athyma selenophora,1.0158844432123086
10431,synaphe punctalis,1.0
10432,ceratosoma brevicaudatum,1.3413439854019498
10433,macroglossum stellatarum,1.2966518927891284
10434,eooxylides tharis,1.2997823166360312
